,Date,Arrondissement,Valeur
414,2021-07-01,Soroko et Toura,30.982910120987484
415,2021-08-01,Soroko et Toura,29.825927117035278
416,2021-09-01,Soroko et Toura,30.924734077562533
417,2021-10-01,Soroko et Toura,34.15733467668189
418,2021-11-01,Soroko et Toura,36.19359623579452
419,2021-12-01,Soroko et Toura,34.82779475106339
420,2022-01-01,Soroko et Toura,34.24262582727006
421,2022-02-01,Soroko et Toura,36.969333924011146
422,2022-03-01,Soroko et Toura,39.43248721936999
423,2022-04-01,Soroko et Toura,38.87732796717606
424,2022-05-01,Soroko et Toura,36.43322856608367
425,2022-06-01,Soroko et Toura,33.374147183652
426,2022-07-01,Soroko et Toura,31.057811069484533
427,2022-08-01,Soroko et Toura,29.75171575395921
428,2022-09-01,Soroko et Toura,30.90933231760056
429,2022-10-01,Soroko et Toura,34.156520039356735
430,2022-11-01,Soroko et Toura,36.3546943797119
431,2022-12-01,Soroko et Toura,34.54945363703773
432,2019-01-01,Bagou,34.663572487412395
433,2019-02-01,Bagou,36.89606317078354
434,2019-03-01,Bagou,39.017641833404625
435,2019-04-01,Bagou,38.03909578242836
436,2019-05-01,Bagou,35.65441203726251
437,2019-06-01,Bagou,32.80944763345332
438,2019-07-01,Bagou,30.76594904757842
439,2019-08-01,Bagou,29.366697209445483
440,2019-09-01,Bagou,30.477948168353898
441,2019-10-01,Bagou,33.48502139012743
442,2019-11-01,Bagou,36.187660977046285
443,2019-12-01,Bagou,34.44144789435768
444,2020-01-01,Bagou,34.78548301908869
445,2020-02-01,Bagou,36.825931049787435
446,2020-03-01,Bagou,38.716449078184816
447,2020-04-01,Bagou,38.32043239160246
448,2020-05-01,Bagou,35.40614701192617
449,2020-06-01,Bagou,32.90726763692103
450,2020-07-01,Bagou,30.59523633482502
451,2020-08-01,Bagou,29.505343467648345
452,2020-09-01,Bagou,30.550067769792552
453,2020-10-01,Bagou,33.49136858770239
454,2020-11-01,Bagou,35.80594079520174
455,2020-12-01,Bagou,35.14184145680581
456,2021-01-01,Bagou,34.45444208151556
457,2021-02-01,Bagou,37.064107014810986
458,2021-03-01,Bagou,38.82695796295803
459,2021-04-01,Bagou,38.236588107447076
460,2021-05-01,Bagou,35.49732900636731
461,2021-06-01,Bagou,32.88365234959012
462,2021-07-01,Bagou,30.660953376393724
463,2021-08-01,Bagou,29.468009579688093
464,2021-09-01,Bagou,30.53355046504019
465,2021-10-01,Bagou,33.49709403186147
466,2021-11-01,Bagou,35.945636692604914
467,2021-12-01,Bagou,34.91731300649067
468,2022-01-01,Bagou,34.570945286424696
469,2022-02-01,Bagou,36.99319908889625
470,2022-03-01,Bagou,38.93625640060673
471,2022-04-01,Bagou,38.151652723823034
472,2022-05-01,Bagou,35.588964301149566
473,2022-06-01,Bagou,32.859904037071416
474,2022-07-01,Bagou,30.726735869862345
475,2022-08-01,Bagou,29.430650161016537
476,2022-09-01,Bagou,30.518378835698453
477,2022-10-01,Bagou,33.503870025634136
478,2022-11-01,Bagou,36.081781012436245
479,2022-12-01,Bagou,34.692645534837524
480,2019-01-01,Gounarou,34.55185749106997
481,2019-02-01,Gounarou,36.82510319499797
482,2019-03-01,Gounarou,38.94799029340112
483,2019-04-01,Gounarou,37.968510153641716
484,2019-05-01,Gounarou,35.64732142872996
485,2019-06-01,Gounarou,32.68581397613742
486,2019-07-01,Gounarou,30.661851997084295
487,2019-08-01,Gounarou,29.355247585639454
488,2019-09-01,Gounarou,30.50048549080362
489,2019-10-01,Gounarou,33.413971009983264
490,2019-11-01,Gounarou,35.980640587483116
491,2019-12-01,Gounarou,34.20208541279675
492,2020-01-01,Gounarou,34.68156059922495
493,2020-02-01,Gounarou,36.75719623775874
494,2020-03-01,Gounarou,38.64509758921424
495,2020-04-01,Gounarou,38.278670238547306
496,2020-05-01,Gounarou,35.384148987274884
497,2020-06-01,Gounarou,32.800261879598
498,2020-07-01,Gounarou,30.45151562615487
499,2020-08-01,Gounarou,29.50420525157747
500,2020-09-01,Gounarou,30.591621763750616
501,2020-10-01,Gounarou,33.41709938192178
502,2020-11-01,Gounarou,35.57322417584775
503,2020-12-01,Gounarou,34.94149878425289
504,2021-01-01,Gounarou,34.32648018012941
505,2021-02-01,Gounarou,36.9872392885577
506,2021-03-01,Gounarou,38.75594978074412
507,2021-04-01,Gounarou,38.18479572133948
508,2021-05-01,Gounarou,35.479821715019916
509,2021-06-01,Gounarou,32.77054480575956
510,2021-07-01,Gounarou,30.530031871389212
511,2021-08-01,Gounarou,29.46331740101087
512,2021-09-01,Gounarou,30.568400918858547
513,2021-10-01,Gounarou,33.42334973732931
514,2021-11-01,Gounarou,35.72116179055788
515,2021-12-01,Gounarou,34.70350646063759
516,2022-01-01,Gounarou,34.45042029178275
517,2022-02-01,Gounarou,36.918731864755074
518,2022-03-01,Gounarou,38.86541716247331
519,2022-04-01,Gounarou,38.089851993087166
520,2022-05-01,Gounarou,35.57602945286902
521,2022-06-01,Gounarou,32.74085588920034
522,2022-07-01,Gounarou,30.608629771371675
523,2022-08-01,Gounarou,29.422123306098023
524,2022-09-01,Gounarou,30.546490424145713
525,2022-10-01,Gounarou,33.43080138461957
526,2022-11-01,Gounarou,35.8654762353283
527,2022-12-01,Gounarou,34.465431896546214
528,2019-01-01,Ouara,34.750459316982976
529,2019-02-01,Ouara,37.207881181563195
530,2019-03-01,Ouara,39.20089896872674
531,2019-04-01,Ouara,38.047611239047704
532,2019-05-01,Ouara,35.61408224736684
533,2019-06-01,Ouara,32.33134820085583
534,2019-07-01,Ouara,30.390035089803128
535,2019-08-01,Ouara,29.144189166026244
536,2019-09-01,Ouara,30.26672703728526
537,2019-10-01,Ouara,33.07059971838263
538,2019-11-01,Ouara,35.92102217535099
539,2019-12-01,Ouara,34.42063102178724
540,2020-01-01,Ouara,34.86985654166374
541,2020-02-01,Ouara,37.14162943310603
542,2020-03-01,Ouara,38.85110544459697
543,2020-04-01,Ouara,38.37999133408406
544,2020-05-01,Ouara,35.332227732348976
545,2020-06-01,Ouara,32.46661422180506
546,2020-07-01,Ouara,30.151884342338416
547,2020-08-01,Ouara,29.314244233782773
548,2020-09-01,Ouara,30.412545364829942
549,2020-10-01,Ouara,32.99541450845668
550,2020-11-01,Ouara,35.497040693881814
551,2020-12-01,Ouara,35.20981803990681
552,2021-01-01,Ouara,34.5467289466009
553,2021-02-01,Ouara,37.367895987267325
554,2021-03-01,Ouara,38.97775894296314
555,2021-04-01,Ouara,38.27895492152415
556,2021-05-01,Ouara,35.4342688704366
557,2021-06-01,Ouara,32.429948480384034
558,2021-07-01,Ouara,30.239789938606624
559,2021-08-01,Ouara,29.26664522361675
560,2021-09-01,Ouara,30.37076134219569
561,2021-10-01,Ouara,33.02747689500166
562,2021-11-01,Ouara,35.6511115969091
563,2021-12-01,Ouara,34.95567417829998
564,2022-01-01,Ouara,34.65981941512304
